Algorithm,Iterations,Dataset,Learning Rate,Training Calibration Error,Testing Calibration Error,Testing Calibration Error (Ergodic)
OGD-OGD,25,AdultIncome,0.95+0.9,0.010554736005224398,0.01075286507379071,0.00014888012049933205
OGD-OGD,28,AdultIncome,0.95+0.9,0.007936909289020248,0.01075286507379071,0.00014888012049933205
OGD-OGD,31,AdultIncome,0.95+0.9,0.007936909289020248,0.01075286507379071,0.00014888012049933205
OGD-OGD,34,AdultIncome,0.95+0.9,0.007936909289020248,0.01075286507379071,0.00014888012049933205
OGD-OGD,37,AdultIncome,0.95+0.9,0.007936909289020248,0.01075286507379071,0.00014888012049933205
OGD-OGD,40,AdultIncome,0.95+0.9,0.007936909289020248,0.01075286507379071,0.00014888012049933205
OGD-OGD,43,AdultIncome,0.95+0.9,0.007936909289020248,0.01075286507379071,0.00014888012049933205
OGD-OGD,46,AdultIncome,0.95+0.9,0.007936909289020248,0.01075286507379071,0.00014888012049933205
OGD-OGD,49,AdultIncome,0.95+0.9,0.007936909289020248,0.01075286507379071,0.00014888012049933205
OGD,1,AdultIncome,0.9+0,0.12605163910646944,0.12473064810210513,0.0012473064810210512
OGD,4,AdultIncome,0.9+0,0.018628929478310643,0.037626388198243,0.00041018037948039666
OGD,7,AdultIncome,0.9+0,0.11044425379463899,0.07647642195911553,0.0011410281015735854
OGD,10,AdultIncome,0.9+0,0.057987913073738344,0.040756313996280685,0.0007838270219452368
OGD,13,AdultIncome,0.9+0,0.007527652146292641,0.037626388198243,0.0003407715660741115
OGD,16,AdultIncome,0.9+0,0.039433677514277204,0.037626388198243,0.0006574820866631324
OGD,19,AdultIncome,0.9+0,0.001815540643531697,0.037626388198243,0.00039861903938067517
OGD,22,AdultIncome,0.9+0,0.005691136071796154,0.037626388198243,0.0003502049889956803
OGD,25,AdultIncome,0.9+0,0.01200963413133991,0.037626388198243,0.0004707382579946409
OGD,28,AdultIncome,0.9+0,0.0012492700731628744,0.037626388198243,0.0003823408107859444
OGD,31,AdultIncome,0.9+0,0.000971868092734757,0.037626388198243,0.0003823408107859444
OGD,34,AdultIncome,0.9+0,0.0005370067211704074,0.037626388198243,0.0003874258156841373
OGD,37,AdultIncome,0.9+0,0.0005651911621710969,0.037626388198243,0.0003874258156841373
OGD,40,AdultIncome,0.9+0,0.00024119579061420584,0.037626388198243,0.0003874258156841373
OGD,43,AdultIncome,0.9+0,0.0021275981667492638,0.037626388198243,0.0004034466042695173
OGD,46,AdultIncome,0.9+0,0.00013510732088607545,0.037626388198243,0.00038902356795721837
OGD,49,AdultIncome,0.9+0,0.00017625405034112264,0.037626388198243,0.00038902356795721837
Hedge,1,AdultIncome,0.9+0,0.12605163910646944,0.12473064810210513,0.0012473064810210512
Hedge,4,AdultIncome,0.9+0,0.058627300605580884,0.057949867860402536,0.0007881809268028059
Hedge,7,AdultIncome,0.9+0,0.01616952008139361,0.057949867860402536,0.0006175875409256746
Hedge,10,AdultIncome,0.9+0,0.009599516591198029,0.057949867860402536,0.0005886978306180356
Hedge,13,AdultIncome,0.9+0,0.007273328778846442,0.057949867860402536,0.0005736354880054201
Hedge,16,AdultIncome,0.9+0,0.007825882880205685,0.057949867860402536,0.0005736354880054201
Hedge,19,AdultIncome,0.9+0,0.003123672725268649,0.057949867860402536,0.0005736354880054201
Hedge,22,AdultIncome,0.9+0,0.0022349490229773387,0.057949867860402536,0.0005681769501287366
Hedge,25,AdultIncome,0.9+0,0.0036101697191298766,0.057949867860402536,0.0005681769501287366
Hedge,28,AdultIncome,0.9+0,0.002726223035264757,0.057949867860402536,0.0005650493761816817
Hedge,31,AdultIncome,0.9+0,0.00037629039549391495,0.057949867860402536,0.0005650493761816817
Hedge,34,AdultIncome,0.9+0,0.0002743478784690725,0.057949867860402536,0.0005635781837439379
Hedge,37,AdultIncome,0.9+0,0.00012682694840521612,0.057949867860402536,0.0005647819113438039
Hedge,40,AdultIncome,0.9+0,0.00014603872195436486,0.057949867860402536,0.0005639996110553714
Hedge,43,AdultIncome,0.9+0,4.893073805845351e-05,0.057949867860402536,0.0005646399819967499
Hedge,46,AdultIncome,0.9+0,9.329253830546016e-05,0.057949867860402536,0.0005641728542047095
Hedge,49,AdultIncome,0.9+0,1.0340072836141233e-05,0.057949867860402536,0.0005645132321939079
Prod,1,AdultIncome,0.9+0,0.12605163910646944,0.12473064810210513,0.0012473064810210512
Prod,4,AdultIncome,0.9+0,0.05388024309982288,0.037626388198243,0.00021973171730698456
Prod,7,AdultIncome,0.9+0,0.03301100067994713,0.037626388198243,0.00017376106403456777
Prod,10,AdultIncome,0.9+0,0.01144334500539985,0.037626388198243,0.0004472161229302013
Prod,13,AdultIncome,0.9+0,0.006143527302673158,0.037626388198243,0.00043079304520208834
Prod,16,AdultIncome,0.9+0,0.004255643088147634,0.037626388198243,0.0004179375110497967
Prod,19,AdultIncome,0.9+0,0.009096895863696405,0.037626388198243,0.0003270134918782147
Prod,22,AdultIncome,0.9+0,0.006762709569859009,0.037626388198243,0.0003429081168702352
Prod,25,AdultIncome,0.9+0,0.00024135418464331536,0.037626388198243,0.0003873152400554603
Prod,28,AdultIncome,0.9+0,0.003590984219413548,0.037626388198243,0.0003645059581205745
Prod,31,AdultIncome,0.9+0,0.0001548676433167685,0.037626388198243,0.00038795703072940445
Prod,34,AdultIncome,0.9+0,0.001919972372173286,0.037626388198243,0.000402032777895775
Prod,37,AdultIncome,0.9+0,8.639780865532046e-05,0.037626388198243,0.00038954706492634605
Prod,40,AdultIncome,0.9+0,0.0010269780037006392,0.037626388198243,0.0003959519390851228
Prod,43,AdultIncome,0.9+0,4.809691463398876e-05,0.037626388198243,0.00038870420455096294
Prod,46,AdultIncome,0.9+0,0.0005344319029620822,0.037626388198243,0.00039259794990988335
Prod,49,AdultIncome,0.9+0,2.3003485662463672e-05,0.037626388198243,0.00038909401181338906
GD,1,AdultIncome,0.9+0,0.12619669277632725,0.12473064810210513,0.0012473064810210512
GD,4,AdultIncome,0.9+0,0.10768290956939794,0.08171722194596386,0.0007603016741256423
GD,7,AdultIncome,0.9+0,0.008424136597040912,0.08171722194596386,0.0007744840048068955
GD,10,AdultIncome,0.9+0,0.10964025071301542,0.08171722194596386,0.0011355532482987736
GD,13,AdultIncome,0.9+0,0.2049597803384879,0.1408367026404039,0.0017846309083864693
GD,16,AdultIncome,0.9+0,0.09603438812564816,0.08171722194596386,0.0010429042236300339
GD,19,AdultIncome,0.9+0,0.14293462755082964,0.09770921743268023,0.0013533560563092322
